Id	TabId	GroupId	GroupText	Unnamed: 4	Name	Icon	ItemId	Meta	ItemNum	HaveItem	GoodType	CoinId	CoinNum1	CoinNum2	Forever	Time	Hot	Level	PriBlock	PriNpc	DisCountTips	LockTip	Unnamed: 23	CoinImg	Weight	Unnamed: 26	Unnamed: 27	Unnamed: 28	Detail	ShowPriImg	Unnamed: 31	Unnamed: 32
32700	8	4	shop_tab2_1	普通	Item_Name32700	#	327	0	1	#	1	3	500	500	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	992#992	岩浆桶	992	8	Item_Desc32700	#	500	√
40900	8	4	shop_tab2_1	普通	Item_Name40900	#	409	0	1	#	1	3	600	600	0	0	0	1	0	0	#	0	无	set:tequan.json image:key_daoju	997#997	海晶碎片	997	3	Item_Desc40900	#	600	√
35100	8	3	shop_tab2_5	染料	Item_Name35100	set:skyblock_item.json image:black_dye	351	0	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	899#899	墨囊	899	101	Item_Desc35100	#	2000	√
35102	8	3	shop_tab2_5	染料	Item_Name35102	set:skyblock_item.json image:green_dye	351	2	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:key_daoju	898#898	绿色染料	898	102	Item_Desc35102	#	2000	√
35103	8	3	shop_tab2_5	染料	Item_Name35103	set:skyblock_item.json image:coco_dye	351	3	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	897#897	可可豆	897	103	Item_Desc35103	#	2000	√
35104	8	3	shop_tab2_5	染料	Item_Name35104	set:skyblock_item.json image:lazuli_dye	351	4	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	896#896	青金石	896	104	Item_Desc35104	#	2000	√
250000	8	3	shop_tab2_5	染料	Item_Name150000	set:skyblock_item.json image:bone_meal	2500	0	1	#	1	3	1960	1960	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	900#900	骨粉	900	100	Item_Desc150000	#	1960	√
26100	8	2	shop_tab2_30	装备	Item_Name26100	#	261	0	1	#	1	3	500	500	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	996#996	短弓	996	4	Item_Desc26100	#	500	√
26200	8	2	shop_tab2_30	装备	Item_Name26200	#	262	0	1	#	1	3	100	100	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	995#995	箭	995	5	Item_Desc26200	#	100	√
27200	8	2	shop_tab2_30	装备	Item_Name27200	#	272	0	1	#	1	3	12	12	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	964#964	石剑	964	36	Item_Desc27200	#	12	√
26700	8	2	shop_tab2_30	装备	Item_Name26700	#	267	0	1	#	1	3	160	160	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	969#969	铁剑	969	31	Item_Desc26700	#	160	√
28300	8	2	shop_tab2_30	装备	Item_Name28300	#	283	0	1	#	1	3	960	960	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	974#974	金剑	974	26	Item_Desc28300	#	960	√
27600	8	2	shop_tab2_30	装备	Item_Name27600	#	276	0	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	979#979	钻石剑	979	21	Item_Desc27600	#	2000	√
29800	8	2	shop_tab2_30	装备	Item_Name29800	#	298	0	1	#	1	3	200	200	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	963#963	皮革头盔	963	37	Item_Desc29800	#	200	√
30600	8	2	shop_tab2_30	装备	Item_Name30600	#	306	0	1	#	1	3	400	400	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	968#968	铁头盔	968	32	Item_Desc30600	#	400	√
31400	8	2	shop_tab2_30	装备	Item_Name31400	#	314	0	1	#	1	3	2400	2400	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	973#973	金头盔	973	27	Item_Desc31400	#	2400	√
31000	8	2	shop_tab2_30	装备	Item_Name31000	#	310	0	1	#	1	3	5000	5000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	978#978	钻石头盔	978	22	Item_Desc31000	#	5000	√
29900	8	2	shop_tab2_30	装备	Item_Name29900	#	299	0	1	#	1	3	320	320	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	962#962	皮革胸甲	962	38	Item_Desc29900	#	320	√
30700	8	2	shop_tab2_30	装备	Item_Name30700	#	307	0	1	#	1	3	640	640	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	967#967	铁胸甲	967	33	Item_Desc30700	#	640	√
31500	8	2	shop_tab2_30	装备	Item_Name31500	#	315	0	1	#	1	3	3840	3840	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	972#972	金胸甲	972	28	Item_Desc31500	#	3840	√
31100	8	2	shop_tab2_30	装备	Item_Name31100	#	311	0	1	#	1	3	8000	8000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	977#977	钻石胸甲	977	23	Item_Desc31100	#	8000	√
30100	8	2	shop_tab2_30	装备	Item_Name30100	#	301	0	1	#	1	3	160	160	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	960#960	皮革靴子	960	40	Item_Desc30100	#	160	√
30900	8	2	shop_tab2_30	装备	Item_Name30900	#	309	0	1	#	1	3	320	320	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	965#965	铁靴子	965	35	Item_Desc30900	#	320	√
31700	8	2	shop_tab2_30	装备	Item_Name31700	#	317	0	1	#	1	3	1920	1920	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	970#970	金靴子	970	30	Item_Desc31700	#	1920	√
31300	8	2	shop_tab2_30	装备	Item_Name31300	#	313	0	1	#	1	3	4000	4000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	975#975	钻石靴子	975	25	Item_Desc31300	#	4000	√
30000	8	2	shop_tab2_30	装备	Item_Name30000	#	300	0	1	#	1	3	280	280	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	961#961	皮革护腿	961	39	Item_Desc30000	#	280	√
30800	8	2	shop_tab2_30	装备	Item_Name30800	#	308	0	1	#	1	3	560	560	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	966#966	铁护腿	966	34	Item_Desc30800	#	560	√
31600	8	2	shop_tab2_30	装备	Item_Name31600	#	316	0	1	#	1	3	3360	3360	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	971#971	金护腿	971	29	Item_Desc31600	#	3360	√
31200	8	2	shop_tab2_30	装备	Item_Name31200	#	312	0	1	#	1	3	7000	7000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	976#976	钻石护腿	976	24	Item_Desc31200	#	7000	√
27000	8	1	shop_tab2_31	工具	Item_Name27000	#	270	0	1	#	1	3	12	12	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	999#999	木镐	999	1	Item_Desc27000	#	12	√
27400	8	1	shop_tab2_31	工具	Item_Name27400	#	274	0	1	#	1	3	16	16	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	998#998	石镐	998	2	Item_Desc27400	#	16	√
25700	8	1	shop_tab2_31	工具	Item_Name25700	#	257	0	1	#	1	3	240	240	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	997#997	铁镐	997	3	Item_Desc25700	#	240	√
28500	8	1	shop_tab2_31	工具	Item_Name28500	#	285	0	1	#	1	3	1440	1440	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	996#996	金镐	996	4	Item_Desc28500	#	1440	√
27800	8	1	shop_tab2_31	工具	Item_Name27800	#	278	0	1	#	1	3	3000	3000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	995#995	钻石镐	995	5	Item_Desc27800	#	3000	√
27100	8	1	shop_tab2_31	工具	Item_Name27100	#	271	0	1	#	1	3	12	12	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	993#993	木斧	993	7	Item_Desc27100	#	12	√
27500	8	1	shop_tab2_31	工具	Item_Name27500	#	275	0	1	#	1	3	16	16	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	992#992	石斧	992	8	Item_Desc27500	#	16	√
25800	8	1	shop_tab2_31	工具	Item_Name25800	#	258	0	1	#	1	3	240	240	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	991#991	铁斧	991	9	Item_Desc25800	#	240	√
28600	8	1	shop_tab2_31	工具	Item_Name28600	#	286	0	1	#	1	3	1440	1440	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	990#990	金斧	990	10	Item_Desc28600	#	1440	√
27900	8	1	shop_tab2_31	工具	Item_Name27900	#	279	0	1	#	1	3	3000	3000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	989#989	钻石斧	989	11	Item_Desc27900	#	3000	√
29000	8	1	shop_tab2_31	工具	Item_Name29000	#	290	0	1	#	1	3	9	9	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	987#987	木锄	987	13	Item_Desc29000	#	9	√
29100	8	1	shop_tab2_31	工具	Item_Name29100	#	291	0	1	#	1	3	12	12	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	986#986	石锄	986	14	Item_Desc29100	#	12	√
29200	8	1	shop_tab2_31	工具	Item_Name29200	#	292	0	1	#	1	3	160	160	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	985#985	铁锄	985	15	Item_Desc29200	#	160	√
29400	8	1	shop_tab2_31	工具	Item_Name29400	#	294	0	1	#	1	3	960	960	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	984#984	金锄	984	16	Item_Desc29400	#	960	√
29300	8	1	shop_tab2_31	工具	Item_Name29300	#	293	0	1	#	1	3	2000	2000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	983#983	钻石锄	983	17	Item_Desc29300	#	2000	√
26900	8	1	shop_tab2_31	工具	Item_Name26900	#	269	0	1	#	1	3	6	6	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	981#981	木锹	981	19	Item_Desc26900	#	6	√
27300	8	1	shop_tab2_31	工具	Item_Name27300	#	273	0	1	#	1	3	8	8	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	980#980	石锹	980	20	Item_Desc27300	#	8	√
25600	8	1	shop_tab2_31	工具	Item_Name25600	#	256	0	1	#	1	3	80	80	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	979#979	铁锹	979	21	Item_Desc25600	#	80	√
28400	8	1	shop_tab2_31	工具	Item_Name28400	#	284	0	1	#	1	3	480	480	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_daoju	978#978	金锹	978	22	Item_Desc28400	#	480	√
27700	8	1	shop_tab2_31	工具	Item_Name27700	#	277	0	1	#	1	3	1000	1000	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	977#977	钻石锹	977	23	Item_Desc27700	#	1000	√
3500	7	3	shop_tab2_4	彩色	Item_Name3500	#	35	0	1	#	5	3	200	200	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_chongsheng	999#999	白色羊毛	999	1	Item_Desc3500	#	200	√
17200	7	3	shop_tab2_4	彩色	Item_Name17200	#	172	0	1	#	5	3	3200	3200	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	998#998	陶瓦	998	2	Item_Desc17200	#	3200	√
25100	7	3	shop_tab2_4	彩色	Item_Name25100	#	251	0	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	899#899	白色混凝土	899	101	Item_Desc25100	#	2800	√
25101	7	3	shop_tab2_4	彩色	Item_Name25101	#	251	1	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	898#898	橙色混凝土	898	102	Item_Desc25101	#	2800	√
25102	7	3	shop_tab2_4	彩色	Item_Name25102	#	251	2	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	897#897	品红色混凝土	897	103	Item_Desc25102	#	2800	√
25103	7	3	shop_tab2_4	彩色	Item_Name25103	#	251	3	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	896#896	浅蓝色混凝土	896	104	Item_Desc25103	#	2800	√
25104	7	3	shop_tab2_4	彩色	Item_Name25104	#	251	4	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	895#895	黄色混凝土	895	105	Item_Desc25104	#	2800	√
25105	7	3	shop_tab2_4	彩色	Item_Name25105	#	251	5	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	894#894	浅绿色混凝土	894	106	Item_Desc25105	#	2800	√
25106	7	3	shop_tab2_4	彩色	Item_Name25106	#	251	6	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	893#893	粉色混凝土	893	107	Item_Desc25106	#	2800	√
25107	7	3	shop_tab2_4	彩色	Item_Name25107	#	251	7	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	892#892	灰色混凝土	892	108	Item_Desc25107	#	2800	√
25108	7	3	shop_tab2_4	彩色	Item_Name25108	#	251	8	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	891#891	浅灰色混凝土	891	109	Item_Desc25108	#	2800	√
25109	7	3	shop_tab2_4	彩色	Item_Name25109	#	251	9	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	890#890	青色混凝土	890	110	Item_Desc25109	#	2800	√
25110	7	3	shop_tab2_4	彩色	Item_Name25110	#	251	10	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	889#889	紫色混凝土	889	111	Item_Desc25110	#	2800	√
25111	7	3	shop_tab2_4	彩色	Item_Name25111	#	251	11	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	888#888	蓝色混凝土	888	112	Item_Desc25111	#	2800	√
25112	7	3	shop_tab2_4	彩色	Item_Name25112	#	251	12	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	887#887	棕色混凝土	887	113	Item_Desc25112	#	2800	√
25113	7	3	shop_tab2_4	彩色	Item_Name25113	#	251	13	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	886#886	绿色混凝土	886	114	Item_Desc25113	#	2800	√
25114	7	3	shop_tab2_4	彩色	Item_Name25114	#	251	14	1	#	5	3	2800	2800	0	0	0	1	0	0	#	0	无	set:tequan.json image:tequan_hp	885#885	红色混凝土	885	115	Item_Desc25114	#	2800	√
