Id	Type	RewardId	Weight	IsCore	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	Unnamed: 10
101025	1	101025	10	0	0.0024449877750611247	暴击Ⅱ				
101026	1	101026	13	0	0.003178484107579462	火剑Ⅱ				
101027	1	101027	40	0	0.009779951100244499	强壮Ⅱ				
101028	1	101028	40	0	0.009779951100244499	恢复Ⅱ				
101029	1	101029	13	0	0.003178484107579462	保护Ⅱ				
101030	1	101030	26	0	0.006356968215158924	壮大Ⅱ				
101031	1	101031	20	0	0.004889975550122249	成长Ⅱ				
101032	1	101032	10	0	0.0024449877750611247	修罗Ⅱ				
101033	1	101033	26	0	0.006356968215158924	丰收Ⅱ				
101034	1	101034	40	0	0.009779951100244499	祝福Ⅱ				
101035	1	101035	40	0	0.009779951100244499	幸运Ⅱ				
101036	1	101036	30	0	0.007334963325183374	复活Ⅱ				
101037	1	101037	40	0	0.009779951100244499	铁锭Ⅱ				
101038	1	101038	13	0	0.003178484107579462	金锭Ⅱ				
101039	1	101039	13	0	0.003178484107579462	羊毛Ⅱ				
101040	1	101040	13	0	0.003178484107579462	铁墓Ⅱ				
101041	1	101041	13	0	0.003178484107579462	毛堆Ⅱ				
102001	1	999901	450	0	0.1100244498777506	通用碎片5	5	0.550122249388753		
102002	1	999902	350	0	0.08557457212713937	通用碎片10	10	0.8557457212713937		
102003	1	999903	300	0	0.07334963325183375	通用碎片15	15	1.1002444987775062		
102004	1	999904	100	0	0.02444987775061125	通用碎片20	20	0.48899755501222497		
103001	1	103001	10	0	0.0024449877750611247	勇士木剑				
103002	1	103002	10	0	0.0024449877750611247	誓约胜利之剑				
103006	1	103006	10	0	0.0024449877750611247	黄金战弓				
103007	1	103007	10	0	0.0024449877750611247	角斗者之斧				
103009	1	103009	10	0	0.0024449877750611247	铁柄锄				
103010	1	103010	10	0	0.0024449877750611247	铁钩				
103011	1	103011	10	0	0.0024449877750611247	流光				
103012	1	103012	10	0	0.0024449877750611247	粉碎者				
103013	1	103013	10	0	0.0024449877750611247	啄木鸟				
103014	1	103014	10	0	0.0024449877750611247	铁制啄木鸟				
103015	1	103015	20	0	0.004889975550122249	七彩铁盔				
104001	1	104001	140	0	0.034229828850855744	道具特权(2小时)				
104002	1	104002	140	0	0.034229828850855744	生命值强化(2小时)				
104003	1	104003	140	0	0.034229828850855744	金锭增长(2小时)				
104004	1	104004	140	0	0.034229828850855744	火焰附魔(2小时)				
104005	1	104005	140	0	0.034229828850855744	快速复活(2小时)				
104006	1	104006	200	0	0.0488997555012225	经验翻倍(2小时)				
201042	2	201042	60	0	0.013559322033898305	剑刃Ⅲ				
201043	2	201043	90	0	0.020338983050847456	弓箭Ⅲ				
201044	2	201044	50	0	0.011299435028248588	强壮Ⅲ				
201045	2	201045	80	0	0.01807909604519774	恢复Ⅲ				
201046	2	201046	80	0	0.01807909604519774	祝福Ⅲ				
201047	2	201047	80	0	0.01807909604519774	幸运Ⅲ				
201048	2	201048	30	0	0.006779661016949152	吸血Ⅲ				
201049	2	201049	30	0	0.006779661016949152	暴击Ⅲ				
201050	2	201050	70	0	0.015819209039548022	壮大Ⅲ				
201051	2	201051	70	0	0.015819209039548022	丰收Ⅲ				
201052	2	201052	70	0	0.015819209039548022	复活Ⅲ		钻石宝箱		
201053	2	201053	70	0	0.015819209039548022	铁锭Ⅲ		三级符文	0.25	
201054	2	201054	50	0	0.011299435028248588	击退Ⅲ		皮肤	0.4057203389830508	
201055	2	201055	30	0	0.006779661016949152	火剑Ⅲ		特权	0.3442796610169492	
201056	2	201056	50	0	0.011299435028248588	保护Ⅲ				
201057	2	201057	30	0	0.006779661016949152	成长Ⅲ				
201058	2	201058	30	0	0.006779661016949152	修罗Ⅲ				
201059	2	201059	50	0	0.011299435028248588	金锭Ⅲ				
201060	2	201060	50	0	0.011299435028248588	羊毛Ⅲ				
201061	2	201061	50	0	0.011299435028248588	铁墓Ⅲ				
201062	2	201062	50	0	0.011299435028248588	金墓Ⅲ				
201063	2	201063	50	0	0.011299435028248588	毛堆Ⅲ				
202011	2	999905	600	0	0.13559322033898305	通用碎片50	50	6.779661016949152		
202012	2	999906	400	0	0.0903954802259887	通用碎片100	100	9.03954802259887		
202013	2	999907	300	0	0.06779661016949153	通用碎片150	150	10.169491525423728		
202014	2	999908	200	0	0.04519774011299435	通用碎片200	200	9.03954802259887		
203003	2	203003	20	0	0.004519774011299435	鲨鱼之刃				
203004	2	203004	20	0	0.004519774011299435	幽灵剑				
203005	2	203005	20	0	0.004519774011299435	充能战刃				
203008	2	203008	20	0	0.004519774011299435	国王之斧				
204007	2	204007	225	0	0.05084745762711865	道具特权(12小时)				
204008	2	204008	225	0	0.05084745762711865	生命值强化(12小时)				
204009	2	204009	225	0	0.05084745762711865	金锭增长(12小时)				
204010	2	204010	225	0	0.05084745762711865	火焰附魔(12小时)				
204011	2	204011	225	0	0.05084745762711865	快速复活(12小时)				
204012	2	204012	500	0	0.11299435028248588	经验翻倍(12小时)				
301001	3	3004	40	1	0.0010224948875255625	曜守卫				
301002	3	2003	80	1	0.002044989775051125	樱花拖尾				
301003	3	999901	15000	0	0.3834355828220859	通用碎片5				
301007	3	301007	14000	0	0.35787321063394684	钥匙				
301008	3	101021	2000	0	0.05112474437627812	剑刃Ⅱ				
301009	3	101022	4000	0	0.10224948875255624	弓箭Ⅱ				
301010	3	101023	4000	0	0.10224948875255624	击退Ⅱ				
701001	7	701001	20	1	0.00019584802193497845	火焰附魔(7天)	特权宝箱		传说	
701002	7	701002	100	1	0.0009792401096748924	生命值强化(7天)	特权宝箱		传说	
701003	7	60212	5000	0	0.04896200548374462	经验翻倍(6小时)	特权宝箱		稀有	
701004	7	60211	5000	0	0.04896200548374462	快速复活(6小时)	特权宝箱		稀有	
701005	7	60210	5000	0	0.04896200548374462	火焰附魔(6小时)	特权宝箱		稀有	
701006	7	60209	5000	0	0.04896200548374462	金锭增长(6小时)	特权宝箱		稀有	
701007	7	60208	5000	0	0.04896200548374462	生命值强化(6小时)	特权宝箱		稀有	
701008	7	60207	5000	0	0.04896200548374462	道具特权(6小时)	特权宝箱		稀有	
701009	7	104006	10000	0	0.09792401096748923	经验翻倍(2小时)	特权宝箱		普通	
701010	7	104005	10000	0	0.09792401096748923	快速复活(2小时)	特权宝箱		普通	
701011	7	104004	10000	0	0.09792401096748923	火焰附魔(2小时)	特权宝箱		普通	
701012	7	104003	10000	0	0.09792401096748923	金锭增长(2小时)	特权宝箱		普通	
701013	7	104002	10000	0	0.09792401096748923	生命值强化(2小时)	特权宝箱		普通	
701014	7	104001	10000	0	0.09792401096748923	道具特权(2小时)	特权宝箱		普通	
701015	7	301007	12000	0	0.11750881316098707	钥匙	特权宝箱		普通	
801001	8	201058	80	1	0.0005431830526887561	修罗Ⅲ	符文宝箱		传说	
801002	8	201043	200	1	0.0013579576317218902	弓箭Ⅲ	符文宝箱		传说	
801003	8	101039	5000	0	0.03394894079304726	羊毛Ⅱ	符文宝箱		稀有	
801004	8	101035	5000	0	0.03394894079304726	幸运Ⅱ	符文宝箱		稀有	
801005	8	101033	5000	0	0.03394894079304726	丰收Ⅱ	符文宝箱		稀有	
801006	8	101027	3000	0	0.020369364475828353	强壮Ⅱ	符文宝箱		稀有	
801007	8	101020	8000	0	0.054318305268875614	毛堆Ⅰ	符文宝箱		普通	
801008	8	101019	8000	0	0.054318305268875614	铁墓Ⅰ	符文宝箱		普通	
801009	8	101018	8000	0	0.054318305268875614	羊毛Ⅰ	符文宝箱		普通	
801010	8	101017	8000	0	0.054318305268875614	铁锭Ⅰ	符文宝箱		普通	
801011	8	101016	8000	0	0.054318305268875614	复活Ⅰ	符文宝箱		普通	
801012	8	101015	8000	0	0.054318305268875614	幸运Ⅰ	符文宝箱		普通	
801013	8	101014	8000	0	0.054318305268875614	祝福Ⅰ	符文宝箱		普通	
801014	8	101013	8000	0	0.054318305268875614	丰收Ⅰ	符文宝箱		普通	
801015	8	101011	8000	0	0.054318305268875614	成长Ⅰ	符文宝箱		普通	
801016	8	101010	6000	0	0.04073872895165671	壮大Ⅰ	符文宝箱		普通	
801017	8	101008	8000	0	0.054318305268875614	恢复Ⅰ	符文宝箱		普通	
801018	8	101006	8000	0	0.054318305268875614	火剑Ⅰ	符文宝箱		普通	
801019	8	101005	8000	0	0.054318305268875614	暴击Ⅰ	符文宝箱		普通	
801020	8	101003	8000	0	0.054318305268875614	击退Ⅰ	符文宝箱		普通	
801021	8	101001	6000	0	0.04073872895165671	剑刃Ⅰ	符文宝箱		普通	
801022	8	301007	13000	0	0.08826724606192286	钥匙	符文宝箱		普通	
901004	9	130004	2000	1	0.02531645569620253	末影龙卷轴	道具宝箱			
901007	9	130007	5000	1	0.06329113924050633	TNT	道具宝箱			
901001	9	130001	13000	0	0.16455696202531644	金锭	道具宝箱			
901002	9	130002	13000	0	0.16455696202531644	铁锭	道具宝箱			
901003	9	130003	10000	0	0.12658227848101267	滑翔伞	道具宝箱			
901005	9	130005	10000	0	0.12658227848101267	击退棒	道具宝箱			
901006	9	130006	13000	0	0.16455696202531644	黑曜石	道具宝箱			
901008	9	130008	10000	0	0.12658227848101267	闪现珍珠	道具宝箱			
901009	9	130009	10000	0	0.12658227848101267	搭桥蛋	道具宝箱			
